Data diagnòstic laboratori/fecha diagnóstico laboratorio;C.Valenciana;Homes/Hombres;Dones/Mujeres;Prov. Alacant/Alicante;Prov. Castelló/Castellón;Prov. València;DEPARTAMENT DE SALUT DE VINAROS;DEPARTAMENT DE SALUT DE CASTELLO;DEPARTAMENT DE SALUT DE LA PLANA;DEPARTAMENT DE SALUT DE SAGUNT;DEPARTAMENT DE SALUT DE VCIA CLINIC-LA MALVA-ROSA;DEPARTAMENT DE SALUT VCIA ARNAU DE VILANOVA LLIRIA;DEPARTAMENT DE SALUT DE VALENCIA - LA FE;DEPARTAMENT DE SALUT DE REQUENA;DEPARTAMENT DE SALUT DE VALENCIA -HOSPITAL GENERAL;DEPARTAMENT DE SALUT DE VALENCIA - DOCTOR PESET;DEPARTAMENT DE SALUT DE LA RIBERA;DEPARTAMENT DE SALUT DE GANDIA;DEPARTAMENT DE SALUT DE DENIA;DEPARTAMENT DE SALUT DE XATIVA - ONTINYENT;DEPARTAMENT DE SALUT D'ALCOI;DEPARTAMENT DE SALUT DE LA MARINA BAIXA;DEPARTAMENT DE SALUT D'ALACANT-SANT JOAN D'ALACANT;DEPARTAMENT DE SALUT D'ELDA;DEPARTAMENT DE SALUT D'ALACANT - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ELX - HOSPITAL GENERAL;DEPARTAMENT DE SALUT D'ORIHUELA;DEPARTAMENT DE SALUT DE TORREVIEJA;DEPARTAMENT DE SALUT DE MANISES;DEPARTAMENT DE SALUT D'ELX-CREVILLENT
2022-03-02;1583;687;889;524;178;881;36;81;52;40;136;122;84;6;132;101;94;55;43;62;65;57;77;34;99;45;39;43;58;22
2022-03-03;1472;644;823;553;116;803;20;67;22;42;132;101;112;8;126;61;78;42;39;45;53;82;87;33;101;63;45;28;63;22
2022-03-04;1329;594;733;454;166;709;19;79;58;56;81;100;78;7;99;73;64;45;36;58;42;45;89;23;82;43;43;40;58;11
2022-03-05;655;281;368;215;92;348;21;44;20;26;51;61;42;6;59;23;30;19;26;16;14;23;25;24;42;20;14;11;22;16
2022-03-06;382;165;215;175;27;180;10;9;7;13;19;40;13;2;21;10;18;16;28;8;15;26;10;14;29;24;10;7;21;12
2022-03-07;1559;705;851;580;160;819;26;80;50;35;102;131;101;7;110;79;78;45;30;75;41;74;94;35;104;51;61;43;60;47
2022-03-08;1354;594;755;498;130;726;26;55;41;45;116;89;67;15;118;72;73;40;38;51;39;69;81;25;74;70;45;32;48;25
2022-03-09;1507;658;842;601;134;772;28;65;34;30;121;114;88;7;110;72;80;38;57;63;34;71;87;34;93;78;50;45;56;52
2022-03-10;1400;585;808;531;138;731;29;61;33;37;109;100;74;9;119;65;78;39;42;52;38;68;69;30;105;44;44;57;64;34
2022-03-11;1281;567;710;477;109;695;17;56;28;37;117;83;66;11;106;66;76;39;36;49;27;76;73;26;85;43;38;40;53;33
2022-03-12;650;273;373;229;69;352;21;29;17;14;73;55;31;5;56;31;27;14;28;27;16;29;30;19;34;21;21;16;21;15
2022-03-13;455;207;248;190;33;232;5;13;10;20;30;34;18;4;38;22;15;12;33;20;25;28;11;16;27;14;10;12;24;14
2022-03-14;1761;767;991;641;180;940;25;100;44;45;134;121;89;14;146;94;82;46;46;87;55;89;101;44;95;73;57;43;93;38
2022-03-15;1527;657;866;545;146;836;25;80;34;44;135;118;88;10;143;89;53;39;42;56;37;59;90;37;80;83;37;34;68;46
2022-03-16;1657;737;918;642;147;868;30;71;37;58;148;104;110;9;138;83;73;33;61;68;37;88;114;39;92;84;37;39;53;51
2022-03-17;1542;645;897;588;140;814;38;65;33;37;110;124;96;10;118;104;66;28;47;52;40;84;77;41;89;69;58;36;73;47
2022-03-18;1081;450;627;542;130;409;23;71;33;20;45;62;32;9;52;35;34;16;43;57;39;52;96;36;104;51;42;41;50;38
2022-03-19;537;229;308;199;40;298;13;14;11;17;49;50;25;3;58;31;22;9;24;11;18;30;17;34;31;30;1;8;25;6
2022-03-20;829;328;495;208;46;575;16;18;11;16;97;93;60;14;115;47;36;11;40;29;21;33;20;13;24;26;5;10;58;16
2022-03-21;3518;1445;2070;693;175;2650;50;51;57;150;441;291;376;23;495;377;172;63;90;111;40;86;82;44;114;71;61;56;168;49
2022-03-22;4010;1553;2455;710;282;3018;76;102;91;126;479;359;406;16;564;405;258;65;68;109;42;86;86;66;140;88;41;48;244;45
2022-03-23;4113;1676;2437;661;301;3151;91;112;83;132;469;385;434;18;620;394;241;72;50;137;47;82;96;53;130;67;42;34;263;60
2022-03-24;3372;1352;2019;591;281;2500;78;97;95;84;401;304;316;17;495;349;211;85;47;91;47;71;67;48;102;77;32;53;158;47
2022-03-25;2796;1228;1567;520;216;2060;61;73;74;79;329;251;303;11;358;272;184;52;43;102;22;72;64;31;105;56;33;52;127;42
2022-03-26;1280;524;753;234;151;895;25;82;33;37;144;113;118;14;158;117;68;22;40;46;9;31;23;21;43;30;15;10;69;12
2022-03-27;797;337;457;173;112;512;30;60;17;33;70;95;72;8;70;53;37;20;45;21;8;27;8;13;26;22;8;7;38;9
2022-03-28;2106;847;1259;420;500;1186;59;353;82;52;168;109;173;15;223;161;91;73;49;62;35;67;40;45;58;31;41;42;65;12
2022-03-29;1544;596;947;348;409;787;46;311;47;34;121;72;100;7;175;122;57;13;47;49;28;41;28;31;52;36;44;34;42;7
2022-03-30;1637;666;969;377;534;726;54;416;52;50;113;84;94;6;128;97;45;19;56;57;13;31;62;53;45;39;24;47;45;7
2022-03-31;1336;546;789;244;445;647;51;328;59;38;111;71;76;13;122;85;45;13;35;30;13;51;32;19;27;17;21;26;50;3
2022-04-01;1224;488;734;228;394;602;49;285;50;34;113;74;76;12;123;75;29;15;21;32;14;43;22;23;37;17;22;20;29;9
2022-04-02;496;197;294;113;139;244;15;109;14;16;39;44;25;4;25;29;25;9;24;8;9;14;7;11;19;12;8;9;21;0
2022-04-03;289;111;175;66;76;147;15;51;8;13;29;31;13;2;9;10;11;10;7;7;7;16;2;4;4;4;3;9;14;10
2022-04-04;1544;590;946;380;441;723;59;317;57;34;121;83;76;22;108;82;95;21;34;41;19;54;39;42;58;35;26;28;48;45
2022-04-05;1337;532;803;288;400;649;51;289;55;19;116;66;75;25;84;99;82;14;28;32;19;49;47;25;38;25;24;22;42;11
2022-04-06;1334;531;800;257;342;735;52;228;59;30;83;83;143;21;144;63;80;18;25;44;12;42;32;20;52;21;15;31;29;7
2022-04-07;1261;514;744;291;399;571;41;287;60;36;77;56;76;24;96;81;47;16;23;34;17;50;30;39;42;34;25;20;39;11
2022-04-08;1390;571;815;380;339;670;49;220;60;41;109;68;96;28;95;95;61;25;26;26;20;90;31;36;54;40;38;28;36;18
2022-04-09;616;240;373;186;153;277;26;97;26;19;40;45;40;10;37;31;19;10;13;12;11;54;25;15;28;18;11;8;18;3
2022-04-10;444;184;258;154;116;174;24;51;36;18;19;33;12;10;24;17;17;7;21;8;12;54;12;16;12;11;9;5;14;2
2022-04-11;1727;696;1029;421;458;848;63;287;95;60;112;100;90;28;130;112;76;33;48;81;34;89;46;29;51;34;46;37;39;7
2022-04-12;1843;750;1090;450;497;896;76;308;100;66;103;93;90;19;91;92;116;138;32;47;23;69;73;36;80;33;68;28;54;8
2022-04-13;1611;630;975;365;453;793;103;254;80;53;117;99;89;23;107;92;68;41;26;70;33;62;30;23;42;29;65;42;50;13
2022-04-14;602;245;356;184;156;262;39;73;39;14;14;36;23;21;38;21;14;54;23;13;5;44;16;22;18;21;13;15;19;7
2022-04-15;483;164;319;164;128;191;39;58;28;19;10;14;24;8;27;20;24;15;17;18;15;34;15;13;16;21;15;13;15;5
2022-04-16;754;280;474;232;168;354;24;91;50;37;51;27;33;39;30;41;46;15;25;18;13;36;17;23;30;27;29;17;20;15
2022-04-17;542;214;327;183;112;247;31;47;29;20;35;32;26;15;38;13;31;14;31;15;11;38;17;7;21;21;21;13;13;3
2022-04-18;689;265;424;245;172;272;62;71;37;16;26;34;17;15;25;21;30;24;39;28;20;56;25;21;11;24;20;22;38;7
2022-04-19;2299;947;1348;722;464;1113;81;267;102;85;180;102;114;32;163;102;107;95;66;92;39;125;81;45;101;79;120;41;55;25
2022-04-20;1873;758;1113;597;434;842;102;262;52;85;100;89;95;42;120;79;90;57;65;55;50;63;88;42;94;55;86;39;48;15
2022-04-21;1753;681;1071;580;407;766;82;239;80;54;114;90;93;25;91;82;74;45;57;54;25;71;66;35;74;59;104;61;50;28
2022-04-22;1632;654;977;562;333;737;73;177;74;40;87;97;91;33;95;66;78;40;38;73;31;71;60;46;96;73;99;36;46;12
2022-04-23;696;311;383;205;173;318;59;72;40;13;32;29;37;25;32;39;30;27;23;37;19;21;16;16;41;25;29;9;19;6
2022-04-24;464;195;263;177;108;179;36;41;27;15;13;29;14;12;22;14;23;17;20;16;27;25;13;20;30;27;4;8;8;3
2022-04-25;1303;519;782;630;314;359;82;139;77;33;22;54;24;47;42;18;64;23;53;39;92;77;72;44;107;42;93;34;9;16
2022-04-26;2075;831;1243;629;322;1124;105;144;64;62;148;129;135;37;147;123;133;61;35;83;81;52;80;50;104;82;85;41;75;19
2022-04-27;2218;856;1357;769;367;1082;129;146;75;63;121;157;136;31;126;144;96;81;47;94;108;72;92;66;139;73;92;62;50;18
2022-04-28;1898;766;1129;558;261;1079;82;106;59;78;126;155;150;27;126;100;91;111;67;88;91;60;47;57;43;61;85;28;41;19
2022-04-29;1904;767;1134;770;220;914;51;74;86;63;111;120;91;20;100;106;65;87;68;85;106;57;104;64;124;69;82;69;75;27
2022-04-30;878;349;529;312;120;446;40;35;42;26;41;76;50;21;52;51;26;54;35;23;36;39;28;31;57;42;20;16;29;8
2022-05-01;513;217;292;214;75;224;25;26;20;20;13;38;13;11;20;23;36;22;47;16;31;20;17;19;14;29;26;6;15;5
2022-05-02;2434;975;1455;846;279;1308;75;103;81;89;141;154;170;25;164;155;138;94;74;126;92;68;112;97;145;84;86;50;72;38
2022-05-03;2161;830;1331;777;251;1133;88;98;51;59;109;150;130;35;108;157;96;111;77;101;74;74;123;61;120;87;64;51;91;45
2022-05-04;2050;838;1211;702;254;1094;65;85;80;84;111;138;120;28;113;117;116;85;59;110;66;58;96;39;120;69;72;65;96;56
2022-05-05;1957;773;1184;728;249;980;64;94;73;59;116;128;120;26;117;107;96;73;45;78;76;48;117;64;132;85;78;50;78;31
2022-05-06;1967;780;1187;725;211;1031;53;73;63;89;106;136;116;42;113;110;85;81;42;107;65;58;110;85;110;79;83;50;68;40
2022-05-07;738;346;392;242;102;394;37;29;32;32;31;61;45;12;41;51;37;25;25;23;16;17;28;26;47;32;18;20;40;12
2022-05-08;585;242;342;237;115;233;39;31;39;17;15;56;16;18;27;15;22;24;31;15;16;37;31;30;23;41;9;9;14;10
2022-05-09;2559;1054;1505;825;360;1374;66;150;119;81;178;177;184;26;173;145;121;70;66;124;51;84;115;91;121;95;84;63;120;50
2022-05-10;2365;922;1441;755;327;1283;95;99;116;62;167;163;158;36;155;146;108;81;44;109;58;72;102;53;140;86;91;44;115;65
2022-05-11;2221;875;1343;772;266;1183;78;83;91;68;117;184;162;21;125;153;111;64;45;109;49;65;119;61;128;97;93;58;83;57
2022-05-12;2018;799;1217;693;237;1088;68;80;83;56;135;163;143;26;131;126;104;40;52;77;39;58;85;60;105;96;75;60;93;63
2022-05-13;2054;800;1251;689;233;1132;66;69;82;60;118;184;172;25;125;131;89;54;37;89;54;62;95;60;110;86;68;53;101;64
2022-05-14;817;341;473;243;154;420;36;48;62;30;46;58;43;13;60;49;39;19;12;22;17;20;43;20;56;28;25;6;49;16
2022-05-15;519;203;315;191;108;220;45;30;31;8;13;38;18;15;31;22;21;9;23;18;9;38;21;23;29;25;5;11;29;7
2022-05-16;2489;988;1497;820;318;1351;87;116;97;69;160;191;173;27;179;137;123;69;59;113;66;80;104;106;128;79;104;54;128;40
2022-05-17;2108;850;1256;687;245;1176;74;94;66;46;117;174;158;21;170;133;115;57;36;97;34;59;128;57;134;66;80;47;99;46
2022-05-18;1726;675;1040;567;239;920;63;89;78;52;138;133;112;23;120;101;69;59;41;64;29;41;91;54;97;64;64;40;58;46
2022-05-19;1759;700;1055;543;224;992;67;85;66;49;104;117;127;20;143;109;89;62;24;88;32;42;76;49;134;52;59;37;90;38
2022-05-20;1529;584;942;513;206;810;45;67;81;38;92;110;83;8;118;84;85;63;34;70;23;47;88;45;96;52;57;36;72;35
2022-05-21;525;204;317;144;91;290;24;30;34;15;35;44;25;7;39;55;21;4;7;14;7;11;26;18;39;13;10;11;34;2
2022-05-22;376;154;221;135;59;182;12;16;29;12;26;31;10;10;32;12;19;9;11;11;12;10;15;10;38;18;7;9;12;5
2022-05-23;1738;699;1031;521;253;964;59;76;99;61;104;145;144;14;124;127;87;45;33;71;28;42;78;57;90;75;53;31;61;34
2022-05-24;1391;544;846;404;187;800;36;83;62;40;115;132;95;12;105;104;69;41;16;40;21;32;72;39;71;56;42;29;53;26
2022-05-25;1189;474;705;392;178;619;29;72;68;37;92;78;91;12;89;63;54;35;20;30;9;37;59;33;90;42;40;31;47;31
2022-05-26;1144;445;693;346;171;627;29;65;71;24;73;104;90;6;75;101;51;32;23;29;14;26;58;26;58;52;29;40;48;20
2022-05-27;1022;383;637;332;151;539;23;56;66;29;69;86;78;13;64;63;43;26;13;36;20;34;64;39;67;31;25;20;38;19
2022-05-28;412;178;231;147;68;197;10;25;29;14;25;33;27;4;34;20;10;7;10;5;9;17;24;19;26;16;4;12;22;9
2022-05-29;339;153;185;122;59;158;12;22;25;12;20;34;13;5;24;14;17;6;8;5;4;16;15;8;36;14;7;11;8;2
2022-05-30;1303;553;749;399;163;741;29;62;63;40;89;118;111;3;102;108;49;30;22;48;16;34;66;28;81;66;31;30;52;25
2022-05-31;1173;451;718;401;152;620;26;52;63;37;98;93;88;10;74;80;49;27;23;36;17;29;68;40;70;52;36;30;39;36
2022-06-01;1126;439;686;407;123;596;20;47;45;42;86;97;76;5;71;87;58;20;16;27;12;31;74;39;90;44;39;38;38;24
2022-06-02;1024;399;625;349;132;543;19;49;57;40;80;68;70;6;71;94;39;21;13;29;23;31;44;32;81;55;34;16;31;20
2022-06-03;939;380;558;297;118;522;28;46;42;21;64;91;65;11;59;90;43;19;15;32;11;32;56;16;59;41;24;20;31;23
2022-06-04;396;185;208;125;62;209;18;28;15;12;15;39;28;6;22;30;19;12;12;8;6;11;15;6;21;24;12;13;19;5
2022-06-05;282;110;172;94;53;135;12;13;28;4;7;41;20;1;10;14;9;6;5;8;5;18;11;9;16;19;6;3;15;2
2022-06-06;1145;426;717;365;117;663;24;54;36;31;82;99;101;15;92;100;53;15;19;41;11;36;57;22;79;56;28;30;37;27
2022-06-07;1039;432;605;330;104;605;27;43;32;30;79;82;99;10;97;70;48;23;20;34;14;45;50;39;56;47;18;21;35;20
2022-06-08;993;382;607;323;110;560;31;40;35;24;74;80;78;7;86;69;36;36;7;34;14;33;45;42;63;53;38;15;40;13
2022-06-09;1021;399;619;347;114;560;31;36;42;28;70;80;83;7;94;77;25;19;10;37;11;33;56;52;75;42;28;24;45;16
2022-06-10;890;356;533;319;80;491;20;32;23;25;57;75;71;14;60;85;28;18;12;38;6;24;57;42;57;49;24;30;25;18
2022-06-11;428;172;254;135;43;250;8;21;14;9;34;40;26;8;26;46;11;8;12;14;4;22;12;18;19;22;5;12;28;9
2022-06-12;376;158;218;141;57;178;19;21;14;14;10;43;8;8;36;16;12;3;16;7;2;23;21;8;16;31;7;11;24;6
2022-06-13;1371;553;817;415;119;837;24;50;37;34;100;81;125;12;131;115;59;44;19;61;12;40;48;46;85;72;26;38;83;29
2022-06-14;1236;517;719;408;113;715;23;45;41;44;81;87;117;21;95;109;43;31;30;35;5;61;64;32;75;57;43;24;56;17
2022-06-15;1290;502;782;417;125;748;37;60;25;36;92;76;110;16;134;97;27;33;34;49;6;55;62;40;70;53;41;31;81;22
2022-06-16;1270;501;765;401;131;738;37;59;33;37;94;87;118;24;77;99;57;22;33;63;10;57;65;25;72;48;32;30;62;29
2022-06-17;1263;518;739;420;111;732;18;54;31;36;85;106;99;15;88;116;58;35;19;42;14;32;67;50;79;78;32;25;60;23
2022-06-18;587;238;349;183;69;335;22;22;23;20;58;60;40;10;30;45;20;18;13;11;7;17;30;23;26;35;16;11;25;5
2022-06-19;458;187;270;186;55;217;16;23;16;12;20;31;18;7;24;29;19;15;29;15;11;43;17;19;20;22;13;11;27;0
2022-06-20;1934;785;1147;566;203;1165;58;88;50;65;171;117;168;29;162;132;88;55;24;84;22;54;64;70;90;85;53;39;101;65
2022-06-21;1888;737;1144;592;201;1095;56;85;51;76;128;157;173;24;120;153;58;58;39;69;25;64;93;69;111;78;47;35;86;31
2022-06-22;1833;727;1103;487;186;1160;42;96;42;65;178;147;161;18;176;149;82;45;37;55;27;47;41;68;50;74;53;47;90;41
2022-06-23;1892;740;1126;491;209;1192;69;94;38;64;146;159;162;24;144;164;77;51;27;82;25;64;46;61;42;100;50;35;126;37
2022-06-24;738;316;419;248;99;391;29;39;27;47;40;77;42;10;53;43;16;11;22;29;16;31;34;24;51;24;19;27;27;0
2022-06-25;1157;459;671;406;132;619;37;54;36;31;75;101;67;8;74;94;48;50;56;33;22;50;59;29;79;60;26;11;42;14
2022-06-26;901;383;518;297;147;457;42;42;50;24;46;110;37;26;75;30;41;14;40;37;10;18;39;19;52;59;25;28;30;6
2022-06-27;3464;1382;2075;1015;316;2133;84;145;74;102;265;220;319;47;240;310;176;122;37;167;30;106;179;97;248;132;77;53;178;56
2022-06-28;3266;1322;1936;973;279;2014;72;112;87;94;247;257;273;32;237;299;171;98;47;134;46;77;191;87;201;87;100;69;180;65
2022-06-29;3169;1269;1895;988;262;1919;52;103;93;106;222;247;238;39;212;313;164;138;61;111;47;78;199;67;198;105;104;70;143;58
2022-06-30;2878;1182;1693;930;292;1656;60;138;79;96;202;222;222;32;206;253;120;100;75;119;32;74;169;57;186;99;117;51;99;69
2022-07-01;2788;1157;1626;875;323;1590;66;165;78;71;171;247;211;36;174;221;141;96;53;128;44;77;173;71;166;90;96;60;108;45
2022-07-02;1292;543;747;410;213;669;39;92;76;37;51;127;87;23;56;82;55;48;41;50;27;51;66;38;66;42;33;31;59;14
2022-07-03;971;434;537;332;161;477;40;71;47;36;49;100;49;15;39;24;62;25;83;47;25;19;48;26;47;32;26;23;35;3
2022-07-04;3520;1424;2071;1013;469;2038;85;230;138;125;266;273;273;42;234;306;143;116;68;140;45;74;188;77;146;121;112;103;135;79
2022-07-05;3103;1276;1822;890;396;1817;94;164;113;98;230;271;230;40;208;274;118;103;76;119;35;66;152;53;175;66;127;85;151;54
2022-07-06;2917;1187;1725;857;395;1665;57;196;126;101;214;243;209;32;194;201;125;116;81;108;34;71;135;41;143;83;124;85;138;60
2022-07-07;2635;1047;1578;697;374;1564;90;171;107;82;186;201;207;34;198;196;131;93;55;130;35;73;101;49;117;68;87;68;112;43
2022-07-08;2574;1080;1482;723;362;1489;80;164;107;72;225;218;181;28;225;197;116;70;49;86;25;63;117;56;113;59;119;74;82;48
2022-07-09;1002;385;610;279;188;534;49;78;58;29;58;100;72;21;51;59;49;14;26;32;19;26;40;18;38;28;27;46;52;11
2022-07-10;680;301;378;190;142;348;17;69;56;25;26;80;20;16;42;36;25;21;28;38;12;30;11;10;27;17;30;23;19;2
2022-07-11;2687;1094;1586;687;450;1550;99;225;109;96;150;221;205;22;175;246;147;77;50;119;35;88;85;55;130;67;75;65;109;36
2022-07-12;2356;996;1353;559;355;1442;79;156;112;81;148;203;206;33;167;173;127;106;45;117;29;38;73;69;75;63;63;78;89;26
2022-07-13;2030;842;1185;485;301;1243;44;157;89;58;149;177;182;26;133;176;98;67;38;96;34;54;67;32;64;39;63;66;93;28
2022-07-14;1866;771;1089;474;266;1126;56;125;75;48;128;166;149;23;127;150;105;66;50;101;25;51;46;40;66;56;58;54;73;28
2022-07-15;1682;700;976;434;253;995;55;122;71;64;114;146;120;22;94;127;80;50;48;92;29;39;56;28;71;49;39;47;91;27
2022-07-16;729;312;416;201;125;403;24;60;35;36;32;80;48;12;33;46;39;23;32;42;12;27;20;17;25;24;24;15;18;5
2022-07-17;509;227;280;151;115;242;43;46;24;24;22;53;12;7;17;24;26;13;16;19;20;17;18;12;15;16;14;20;28;3
2022-07-18;1983;828;1151;536;272;1175;49;132;84;73;122;155;140;14;152;171;113;70;59;97;22;68;60;46;64;59;58;60;75;38
2022-07-19;1486;581;903;413;217;856;38;114;59;59;81;131;139;18;91;105;66;51;44;77;18;40;44;35;60;56;47;52;44;17
2022-07-20;1566;639;926;402;228;936;49;118;53;71;85;132;114;9;120;128;83;31;27;78;19;40;57;38;51;45;47;53;93;24
2022-07-21;1404;584;812;396;189;819;34;98;47;60;100;134;94;18;81;115;65;39;26;69;21;33;54;35;50;54;57;50;54;15
2022-07-22;1343;567;774;412;183;748;24;96;53;66;68;108;93;21;69;97;66;49;55;57;17;34;43;24;58;33;71;53;64;23
2022-07-23;542;234;306;171;86;285;24;37;22;22;22;37;32;13;35;38;31;20;11;23;15;21;19;13;23;29;21;14;15;5
2022-07-24;381;159;221;135;54;192;17;26;10;11;11;45;10;6;19;18;23;16;15;24;15;16;10;11;16;16;14;17;10;4
2022-07-25;1394;592;801;409;184;801;20;93;65;40;82;121;115;16;84;107;76;47;42;73;23;32;38;43;43;43;65;52;46;28
2022-07-26;1194;494;697;340;189;665;38;102;39;47;69;94;99;9;71;80;56;54;24;55;30;32;33;24;33;35;57;47;41;25
2022-07-27;1091;489;599;329;137;625;28;59;45;44;59;114;72;16;66;87;52;37;21;52;21;23;33;34;32;45;51;48;31;19
2022-07-28;989;397;588;300;148;541;25;76;42;45;70;72;64;11;59;76;48;27;27;44;15;19;23;24;42;29;55;49;30;15
2022-07-29;903;369;530;285;132;486;26;66;38;26;56;71;63;9;56;60;35;38;30;44;17;34;31;25;33;18;37;49;30;9
2022-07-30;402;172;228;133;72;197;16;32;21;11;23;27;21;4;24;26;23;11;17;20;12;16;16;10;18;13;12;15;10;2
2022-07-31;334;145;186;127;64;143;19;27;16;16;14;24;10;6;8;12;21;8;13;16;5;27;11;4;11;6;25;23;10;2
2022-08-01;993;400;588;321;125;547;39;52;26;48;70;56;78;5;60;73;49;37;27;45;33;32;34;24;38;33;40;48;34;12
2022-08-02;818;341;475;278;115;424;21;66;26;19;55;52;70;6;50;59;33;25;22;31;14;33;51;20;27;18;40;46;27;7
2022-08-03;785;333;452;242;84;457;22;35;24;33;58;50;52;5;52;52;49;26;18;50;13;21;20;15;23;36;42;39;35;15
2022-08-04;675;266;407;242;98;335;18;51;26;30;47;38;51;8;21;46;38;14;18;18;24;26;47;12;25;24;25;29;27;12
2022-08-05;657;289;367;204;77;376;20;42;15;22;39;65;64;4;35;40;38;12;22;40;12;17;37;16;17;31;18;20;17;14
2022-08-06;270;120;149;76;55;139;9;30;15;8;18;21;16;1;16;14;17;10;3;8;4;26;3;3;10;11;9;7;11;0
2022-08-07;235;107;128;87;28;120;9;9;7;13;12;21;7;5;13;9;16;7;7;11;3;13;6;12;9;9;11;15;9;2
2022-08-08;724;310;412;214;76;433;16;37;23;17;38;53;54;17;53;56;40;46;20;34;19;26;22;11;23;27;26;35;26;5
2022-08-09;591;249;340;188;84;319;18;35;26;28;17;65;45;9;32;30;30;28;17;24;17;20;21;10;24;14;29;28;16;8
2022-08-10;540;218;320;174;79;287;13;36;26;25;34;44;34;4;22;33;35;18;14;31;6;21;18;15;23;12;28;26;11;11
2022-08-11;523;239;284;160;82;281;13;42;25;16;30;36;32;8;29;38;20;27;18;20;10;16;23;8;17;22;25;16;27;5
2022-08-12;466;189;277;122;75;269;13;23;33;19;42;37;42;9;23;26;24;20;3;25;12;10;9;5;12;18;24;21;8;8
2022-08-13;225;91;134;67;50;108;12;19;14;12;9;27;9;5;11;5;12;5;7;9;5;9;8;4;6;9;9;8;9;2
2022-08-14;157;56;101;53;31;73;5;12;13;5;5;14;6;4;14;7;10;4;5;3;3;4;4;6;4;14;7;6;2;0
2022-08-15;185;84;101;66;27;92;8;10;7;7;4;15;11;9;9;10;8;14;7;6;8;15;3;1;6;8;8;10;1;0
2022-08-16;522;212;310;183;81;258;12;32;31;20;34;34;35;11;19;25;22;13;5;31;12;28;16;19;26;17;24;24;20;12
2022-08-17;464;200;264;174;59;231;13;19;25;17;20;50;26;11;13;29;20;10;14;25;12;13;17;14;21;27;20;25;12;11
2022-08-18;516;207;309;159;60;297;8;28;19;18;30;77;30;9;15;31;24;8;10;41;7;13;15;14;24;30;23;19;19;4
2022-08-19;454;184;269;151;56;247;16;18;19;15;20;47;22;12;18;27;18;25;7;32;6;13;8;5;21;19;33;28;14;11
2022-08-20;206;96;110;59;33;114;8;12;13;5;8;20;12;14;10;9;8;5;1;18;9;5;3;4;7;9;7;13;5;1
2022-08-21;147;60;87;51;26;70;4;9;10;7;7;15;3;3;14;4;7;4;6;7;6;6;2;5;3;7;5;11;2;0
2022-08-22;545;221;323;154;71;320;22;25;19;12;39;41;31;20;41;52;36;16;7;23;5;15;14;11;25;25;19;16;14;17
2022-08-23;490;210;280;151;71;268;14;30;23;14;29;32;29;11;26;29;37;19;10;35;8;9;15;12;27;24;19;22;11;5
2022-08-24;433;184;249;119;61;253;15;28;15;13;26;34;27;15;27;17;20;40;8;21;10;15;10;9;14;13;15;16;16;9
2022-08-25;392;167;225;92;60;240;11;33;14;16;26;40;20;11;17;34;18;13;11;36;9;9;7;6;10;9;12;11;11;8
2022-08-26;383;166;216;95;63;225;21;28;13;12;19;36;33;10;15;21;23;22;8;25;4;2;12;8;14;11;9;17;10;10
2022-08-27;164;64;100;52;27;85;13;11;3;3;13;10;6;4;7;5;7;13;3;12;3;6;8;4;6;4;7;6;5;5
2022-08-28;173;81;92;49;31;93;7;13;10;11;10;13;7;7;4;4;15;6;7;12;2;6;0;2;5;13;7;5;5;2
2022-08-29;391;152;238;103;55;233;16;24;12;14;22;31;30;13;20;38;20;15;11;23;13;11;8;12;12;16;11;7;10;2
2022-08-30;362;167;195;97;79;186;12;44;19;12;15;16;26;11;22;18;17;15;6;24;7;4;10;8;17;16;8;16;14;5
2022-08-31;372;161;211;80;71;220;20;35;17;13;16;26;21;12;22;36;17;13;5;29;6;5;6;9;15;12;9;8;15;5
2022-09-01;311;142;168;76;58;177;9;31;17;12;13;21;21;10;12;29;15;5;15;27;3;8;10;3;8;2;13;10;13;4
2022-09-02;356;152;204;99;68;189;21;28;16;23;13;19;22;3;17;27;19;13;21;22;8;8;10;7;11;8;10;10;14;6
2022-09-03;160;56;103;32;30;97;8;18;5;5;12;7;7;4;10;6;12;14;1;13;3;8;6;2;0;3;3;5;7;1
2022-09-04;122;59;62;27;20;75;2;13;5;4;6;17;2;3;5;8;2;6;3;12;3;3;2;2;1;4;3;6;10;0
2022-09-05;367;164;203;90;54;223;17;21;13;17;23;34;20;4;30;21;30;10;4;21;10;9;10;11;11;11;7;8;16;9
2022-09-06;352;142;210;72;58;222;19;20;17;13;17;25;32;6;24;27;23;22;13;23;2;10;10;8;7;14;3;5;12;0
2022-09-07;343;130;213;71;58;214;19;17;20;18;17;30;23;7;28;19;19;9;5;28;8;7;6;2;8;2;7;24;18;2
2022-09-08;260;95;165;45;51;164;11;20;19;8;16;19;28;3;19;24;13;7;1;10;5;1;8;7;4;4;6;2;18;7
2022-09-09;321;136;184;66;54;201;16;19;18;4;16;18;34;8;18;24;32;4;1;32;13;8;7;5;10;8;7;6;12;1
2022-09-10;137;63;74;35;21;81;4;9;7;4;10;8;7;2;16;13;10;1;2;4;5;4;4;6;3;5;2;4;7;0
2022-09-11;123;54;69;39;15;69;8;3;4;2;4;8;8;5;5;11;13;2;5;7;7;1;5;6;4;7;2;2;4;0
